year,days_ge_25_0c,days_ge_25_5c,days_ge_26_0c,days_ge_26_5c,days_ge_27_0c,days_ge_27_5c,days_ge_28_0c,days_ge_28_5c,days_ge_29_0c,days_ge_29_5c,days_ge_30_0c,days_ge_30_5c,days_ge_31_0c,days_ge_31_5c,days_ge_32_0c,days_ge_32_5c,days_ge_33_0c,days_ge_33_5c,days_ge_34_0c,days_ge_34_5c,days_ge_35_0c,days_ge_35_5c,days_ge_36_0c,days_ge_36_5c,days_ge_37_0c,days_ge_37_5c,days_ge_38_0c,days_ge_38_5c,days_ge_39_0c,days_ge_39_5c,days_ge_40_0c,days_ge_40_5c,days_ge_41_0c,days_ge_41_5c,days_ge_42_0c,days_ge_25_0c__no_airports,days_ge_25_5c__no_airports,days_ge_26_0c__no_airports,days_ge_26_5c__no_airports,days_ge_27_0c__no_airports,days_ge_27_5c__no_airports,days_ge_28_0c__no_airports,days_ge_28_5c__no_airports,days_ge_29_0c__no_airports,days_ge_29_5c__no_airports,days_ge_30_0c__no_airports,days_ge_30_5c__no_airports,days_ge_31_0c__no_airports,days_ge_31_5c__no_airports,days_ge_32_0c__no_airports,days_ge_32_5c__no_airports,days_ge_33_0c__no_airports,days_ge_33_5c__no_airports,days_ge_34_0c__no_airports,days_ge_34_5c__no_airports,days_ge_35_0c__no_airports,days_ge_35_5c__no_airports,days_ge_36_0c__no_airports,days_ge_36_5c__no_airports,days_ge_37_0c__no_airports,days_ge_37_5c__no_airports,days_ge_38_0c__no_airports,days_ge_38_5c__no_airports,days_ge_39_0c__no_airports,days_ge_39_5c__no_airports,days_ge_40_0c__no_airports,days_ge_40_5c__no_airports,days_ge_41_0c__no_airports,days_ge_41_5c__no_airports,days_ge_42_0c__no_airports,days_ge_25_0c__no_cities,days_ge_25_5c__no_cities,days_ge_26_0c__no_cities,days_ge_26_5c__no_cities,days_ge_27_0c__no_cities,days_ge_27_5c__no_cities,days_ge_28_0c__no_cities,days_ge_28_5c__no_cities,days_ge_29_0c__no_cities,days_ge_29_5c__no_cities,days_ge_30_0c__no_cities,days_ge_30_5c__no_cities,days_ge_31_0c__no_cities,days_ge_31_5c__no_cities,days_ge_32_0c__no_cities,days_ge_32_5c__no_cities,days_ge_33_0c__no_cities,days_ge_33_5c__no_cities,days_ge_34_0c__no_cities,days_ge_34_5c__no_cities,days_ge_35_0c__no_cities,days_ge_35_5c__no_cities,days_ge_36_0c__no_cities,days_ge_36_5c__no_cities,days_ge_37_0c__no_cities,days_ge_37_5c__no_cities,days_ge_38_0c__no_cities,days_ge_38_5c__no_cities,days_ge_39_0c__no_cities,days_ge_39_5c__no_cities,days_ge_40_0c__no_cities,days_ge_40_5c__no_cities,days_ge_41_0c__no_cities,days_ge_41_5c__no_cities,days_ge_42_0c__no_cities,days_ge_25_0c__no_airports_no_cities,days_ge_25_5c__no_airports_no_cities,days_ge_26_0c__no_airports_no_cities,days_ge_26_5c__no_airports_no_cities,days_ge_27_0c__no_airports_no_cities,days_ge_27_5c__no_airports_no_cities,days_ge_28_0c__no_airports_no_cities,days_ge_28_5c__no_airports_no_cities,days_ge_29_0c__no_airports_no_cities,days_ge_29_5c__no_airports_no_cities,days_ge_30_0c__no_airports_no_cities,days_ge_30_5c__no_airports_no_cities,days_ge_31_0c__no_airports_no_cities,days_ge_31_5c__no_airports_no_cities,days_ge_32_0c__no_airports_no_cities,days_ge_32_5c__no_airports_no_cities,days_ge_33_0c__no_airports_no_cities,days_ge_33_5c__no_airports_no_cities,days_ge_34_0c__no_airports_no_cities,days_ge_34_5c__no_airports_no_cities,days_ge_35_0c__no_airports_no_cities,days_ge_35_5c__no_airports_no_cities,days_ge_36_0c__no_airports_no_cities,days_ge_36_5c__no_airports_no_cities,days_ge_37_0c__no_airports_no_cities,days_ge_37_5c__no_airports_no_cities,days_ge_38_0c__no_airports_no_cities,days_ge_38_5c__no_airports_no_cities,days_ge_39_0c__no_airports_no_cities,days_ge_39_5c__no_airports_no_cities,days_ge_40_0c__no_airports_no_cities,days_ge_40_5c__no_airports_no_cities,days_ge_41_0c__no_airports_no_cities,days_ge_41_5c__no_airports_no_cities,days_ge_42_0c__no_airports_no_cities
1989,101,95,86,79,69,59,51,43,35,29,26,24,19,16,11,10,7,5,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,101,95,86,79,69,59,51,43,35,29,26,24,19,16,11,10,7,5,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,101,94,86,79,69,59,51,43,35,29,26,24,19,16,10,9,6,5,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,101,94,86,79,69,59,51,43,35,29,26,24,19,16,10,9,6,5,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1990,86,83,79,69,57,52,44,39,36,35,29,26,20,19,15,13,11,9,8,7,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0,86,83,79,69,57,52,44,39,36,35,29,26,20,19,15,13,11,9,8,7,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0,86,83,79,69,57,51,44,39,36,35,29,26,20,19,15,13,11,9,8,7,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0,86,83,79,69,57,51,44,39,36,35,29,26,20,19,15,13,11,9,8,7,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0
1991,93,86,76,71,68,62,55,47,41,37,36,28,21,16,15,14,11,8,5,4,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,93,86,76,71,68,62,55,47,41,37,36,28,21,16,15,14,11,8,5,4,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,93,86,76,71,68,62,55,47,41,37,36,28,21,16,15,14,11,8,5,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,93,86,76,71,68,62,55,47,41,37,36,28,21,16,15,14,11,8,5,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0
1992,110,102,93,87,80,67,60,55,50,42,41,33,27,22,21,21,19,17,12,10,9,7,5,3,2,1,1,1,1,0,0,0,0,0,0,109,102,93,87,79,67,60,55,50,42,41,33,27,22,21,21,19,17,12,10,9,7,5,3,2,1,1,1,1,0,0,0,0,0,0,109,102,93,87,79,67,60,55,50,42,41,33,27,22,21,21,19,17,12,10,9,7,5,3,2,1,1,1,1,0,0,0,0,0,0,109,102,93,87,79,67,60,55,50,42,41,33,27,22,21,21,19,17,12,10,9,7,5,3,2,1,1,1,1,0,0,0,0,0,0
1993,91,86,78,73,64,54,49,38,37,31,26,21,18,10,5,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,86,78,73,64,54,49,38,37,31,26,21,18,9,5,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,86,78,73,64,54,49,38,37,30,26,21,18,9,5,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,86,78,73,64,54,49,38,37,30,26,21,18,9,5,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,84,80,73,67,61,58,55,53,48,44,43,39,33,30,30,28,24,18,16,13,11,9,8,6,4,3,3,0,0,0,0,0,0,0,0,84,80,73,67,61,58,55,53,48,44,43,39,33,30,30,28,24,18,16,13,11,9,8,6,4,3,3,0,0,0,0,0,0,0,0,84,80,73,67,61,58,55,53,48,44,43,39,33,30,30,27,24,18,16,13,11,9,8,6,4,3,3,0,0,0,0,0,0,0,0,84,80,73,67,61,58,55,53,48,44,43,39,33,30,30,27,24,18,16,13,11,9,8,6,4,3,3,0,0,0,0,0,0,0,0
1995,85,78,76,73,68,63,57,51,47,41,38,35,32,29,27,20,12,7,5,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,85,78,76,73,68,63,57,51,47,41,38,35,32,29,27,20,12,7,5,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,85,78,76,73,68,63,57,51,47,41,38,35,32,29,27,20,12,7,5,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,85,78,76,73,68,63,57,51,47,41,38,35,32,29,27,20,12,7,5,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0
1996,73,62,58,53,51,45,40,39,30,22,18,12,9,7,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,62,58,53,51,45,40,39,30,22,18,12,9,7,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,62,58,53,51,45,40,39,30,22,18,12,9,7,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,62,58,53,51,45,40,39,30,22,18,12,9,7,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,97,87,81,75,71,63,57,51,40,35,32,26,20,16,12,8,5,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,87,81,75,71,63,57,51,40,35,32,26,20,16,12,8,5,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,86,81,75,71,63,56,50,40,35,32,25,20,16,12,8,5,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,86,81,75,71,63,56,50,40,35,32,25,20,16,12,8,5,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,80,75,66,60,58,51,44,41,32,28,27,25,23,20,17,14,11,10,9,8,8,6,6,4,4,3,1,1,0,0,0,0,0,0,0,80,75,66,60,58,51,44,41,32,28,27,25,23,20,17,14,11,10,9,8,8,6,6,4,4,3,1,1,0,0,0,0,0,0,0,80,75,66,60,58,51,44,41,32,28,27,25,23,20,17,14,11,10,9,8,8,6,6,4,4,3,1,1,0,0,0,0,0,0,0,80,75,66,60,58,51,44,41,32,28,27,25,23,20,17,14,11,10,9,8,8,6,6,4,4,3,1,1,0,0,0,0,0,0,0
1999,96,84,74,69,62,57,50,46,42,35,32,26,21,15,13,10,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,84,74,68,62,57,50,46,42,34,32,26,21,15,13,10,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,84,74,68,62,57,50,46,42,34,32,26,21,15,13,10,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,84,74,68,62,57,50,46,42,34,32,26,21,15,13,10,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,100,92,84,73,62,55,51,47,41,34,32,26,21,16,11,8,6,4,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,100,92,84,73,62,55,51,47,41,34,32,26,21,16,11,8,6,4,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,100,92,83,73,62,55,51,47,41,34,32,26,21,16,11,8,6,4,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,100,92,83,73,62,55,51,47,41,34,32,26,21,16,11,8,6,4,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
2001,89,78,71,61,57,54,47,44,38,36,30,27,22,21,20,12,10,9,9,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,89,78,71,61,57,54,47,44,38,36,30,27,22,21,19,12,10,9,9,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,89,78,71,61,57,54,47,44,38,36,30,27,22,21,19,12,10,9,9,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,89,78,71,61,57,54,47,44,38,36,30,27,22,21,19,12,10,9,9,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,94,89,80,74,69,62,55,50,43,30,24,20,19,16,14,10,9,6,5,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,94,89,80,74,69,62,55,50,43,30,24,20,19,16,14,10,9,6,5,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,94,89,80,74,69,62,55,50,43,30,24,20,19,16,14,10,9,6,5,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,94,89,80,74,69,62,55,50,43,30,24,20,19,16,14,10,9,6,5,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0
2003,121,117,113,106,101,98,95,89,83,78,70,62,55,47,37,30,27,25,24,21,18,16,13,12,10,9,5,5,4,2,2,0,0,0,0,121,117,113,106,101,98,95,89,83,78,70,62,55,47,37,30,27,25,24,21,18,16,13,12,10,9,5,5,4,2,2,0,0,0,0,121,117,113,106,101,98,95,89,83,78,70,62,55,47,37,30,27,25,24,21,18,16,13,12,10,9,5,5,4,2,2,0,0,0,0,121,117,113,106,101,98,95,89,83,78,70,62,55,47,37,30,27,25,24,21,18,16,13,12,10,9,5,5,4,2,2,0,0,0,0
2004,83,80,71,67,59,54,45,42,35,29,27,26,26,23,18,11,10,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,80,71,67,59,54,45,42,35,29,27,26,26,23,18,11,10,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,80,71,67,59,54,45,42,35,29,27,26,26,23,18,11,10,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,80,71,67,59,54,45,42,35,29,27,26,26,23,18,11,10,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,87,83,76,70,66,63,56,53,48,40,38,36,33,24,19,16,13,12,8,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,87,83,76,70,66,63,56,53,48,40,38,36,33,24,19,16,13,12,8,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,87,83,76,70,66,63,56,53,48,40,38,36,33,24,19,16,13,12,8,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,87,83,76,70,66,63,56,53,48,40,38,36,33,24,19,16,13,12,8,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2006,107,95,87,82,80,70,64,58,54,50,46,44,35,30,26,23,21,17,14,8,8,7,6,5,3,1,1,1,0,0,0,0,0,0,0,107,95,87,82,80,70,64,58,54,50,46,44,35,30,26,23,21,17,14,8,8,7,6,5,3,1,1,1,0,0,0,0,0,0,0,107,95,87,82,80,70,64,58,54,50,46,44,35,30,26,23,21,17,14,8,8,7,6,5,3,1,1,1,0,0,0,0,0,0,0,107,95,87,82,80,70,64,58,54,50,46,44,35,30,26,23,21,17,14,8,8,7,6,5,3,1,1,1,0,0,0,0,0,0,0
2007,97,91,83,73,67,58,53,44,41,34,32,27,21,14,11,8,5,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,97,91,83,73,67,58,53,44,41,34,32,27,21,14,11,8,5,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,97,91,83,73,67,58,53,44,41,34,32,27,21,14,11,8,5,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,97,91,83,73,67,58,53,44,41,34,32,27,21,14,11,8,5,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0
2008,101,91,87,76,67,59,56,49,42,38,31,26,23,21,18,15,13,9,8,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,101,91,87,76,67,59,56,49,42,38,31,26,23,21,18,15,13,9,8,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,101,91,87,76,67,59,56,49,42,38,31,26,23,21,18,15,13,9,8,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,101,91,87,76,67,59,56,49,42,38,31,26,23,21,18,15,13,9,8,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,96,83,74,68,61,54,50,47,41,35,28,26,18,16,11,10,8,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,96,83,74,68,61,54,50,47,41,35,28,26,18,16,11,10,8,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,96,83,74,68,61,54,50,47,41,35,28,26,18,16,11,10,8,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,96,83,74,68,61,54,50,47,41,35,28,26,18,16,11,10,8,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,75,65,61,60,52,48,42,39,32,30,29,25,21,17,13,13,10,9,9,9,8,6,4,4,3,3,1,0,0,0,0,0,0,0,0,75,65,61,60,52,48,42,39,32,30,29,25,21,17,13,13,10,9,9,9,8,6,4,4,3,3,1,0,0,0,0,0,0,0,0,74,65,61,60,52,48,42,39,32,30,29,25,21,17,13,13,10,9,9,9,8,6,4,4,3,3,1,0,0,0,0,0,0,0,0,74,65,61,60,52,48,42,39,32,30,29,25,21,17,13,13,10,9,9,9,8,6,4,4,3,3,1,0,0,0,0,0,0,0,0
2011,103,95,87,75,64,59,55,44,37,32,29,22,16,13,9,8,8,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,95,87,75,64,59,54,43,37,32,29,22,16,13,9,8,8,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,95,87,75,64,59,54,43,37,32,29,22,16,13,9,8,8,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,95,87,75,64,59,54,43,37,32,29,22,16,13,9,8,8,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,98,91,84,72,66,57,50,46,40,40,31,25,22,20,17,12,12,8,6,5,5,2,2,2,2,2,1,0,0,0,0,0,0,0,0,98,91,84,71,65,57,50,45,40,39,29,24,22,19,17,12,11,5,5,5,5,2,2,2,2,2,1,0,0,0,0,0,0,0,0,98,91,84,71,65,57,50,45,40,39,29,24,22,19,17,12,11,5,5,5,5,2,2,2,2,2,1,0,0,0,0,0,0,0,0,98,91,84,71,65,57,50,45,40,39,29,24,22,19,17,12,11,5,5,5,5,2,2,2,2,2,1,0,0,0,0,0,0,0,0
2013,89,84,76,67,56,51,43,40,32,32,29,24,24,21,20,18,16,12,12,10,6,4,3,2,2,1,1,0,0,0,0,0,0,0,0,89,84,76,67,56,51,43,40,32,32,29,24,24,21,20,18,16,12,12,10,6,4,3,2,2,1,1,0,0,0,0,0,0,0,0,89,84,76,67,56,51,43,40,32,32,29,24,24,21,20,18,16,12,12,10,6,4,3,2,2,1,1,0,0,0,0,0,0,0,0,89,84,76,67,56,51,43,40,32,32,29,24,24,21,20,18,16,12,12,10,6,4,3,2,2,1,1,0,0,0,0,0,0,0,0
2014,80,73,70,61,55,51,46,40,35,34,29,24,18,13,12,8,7,6,6,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,80,73,70,61,55,51,46,40,35,34,29,24,17,13,12,8,7,6,6,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,80,73,70,61,55,51,46,40,35,34,29,24,17,13,12,8,7,6,6,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,80,73,70,61,55,51,46,40,35,34,29,24,17,13,12,8,7,6,6,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,88,83,81,79,72,69,64,61,56,53,48,46,44,39,35,30,26,25,25,22,21,19,18,13,6,5,4,4,0,0,0,0,0,0,0,88,83,81,79,71,68,64,61,56,53,48,46,44,39,35,29,26,25,25,22,21,19,18,12,6,5,4,4,0,0,0,0,0,0,0,88,83,81,79,71,68,64,61,56,53,48,46,44,39,35,29,26,25,25,22,21,19,18,12,6,5,4,4,0,0,0,0,0,0,0,88,83,81,79,71,68,64,61,56,53,48,46,44,39,35,29,26,25,25,22,21,19,18,12,6,5,4,4,0,0,0,0,0,0,0
2016,110,103,90,87,78,71,67,57,48,37,29,26,23,20,18,17,13,11,9,6,5,5,3,3,1,0,0,0,0,0,0,0,0,0,0,110,102,90,87,78,71,67,57,48,37,29,26,23,20,18,17,13,11,9,6,5,5,3,3,1,0,0,0,0,0,0,0,0,0,0,110,102,90,87,78,71,67,57,48,37,29,26,23,20,18,17,13,11,9,6,5,5,3,3,1,0,0,0,0,0,0,0,0,0,0,110,102,90,87,78,71,67,57,48,37,29,26,23,20,18,17,13,11,9,6,5,5,3,3,1,0,0,0,0,0,0,0,0,0,0
2017,94,89,81,76,73,68,66,59,55,49,43,37,31,26,22,16,12,11,8,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,94,89,81,76,73,68,66,59,55,49,43,37,31,26,22,16,12,11,8,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,94,89,81,76,73,68,66,59,55,49,43,37,31,26,22,16,12,11,8,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,94,89,81,76,73,68,66,59,55,49,43,37,31,26,22,16,12,11,8,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2018,140,132,124,116,108,100,92,90,83,77,65,57,51,44,37,30,29,24,19,15,14,13,11,7,5,3,1,1,1,1,0,0,0,0,0,139,131,124,116,107,99,92,90,83,77,65,57,51,44,37,30,29,24,19,15,14,13,11,7,5,3,1,1,1,1,0,0,0,0,0,139,131,124,116,107,99,92,90,83,77,65,57,50,44,37,30,29,24,19,15,14,13,11,7,5,3,1,1,1,1,0,0,0,0,0,139,131,124,116,107,99,92,90,83,77,65,57,50,44,37,30,29,24,19,15,14,13,11,7,5,3,1,1,1,1,0,0,0,0,0
2019,109,106,97,91,81,76,72,65,57,55,49,48,43,41,34,31,26,23,21,17,12,10,6,5,5,5,5,4,4,3,1,1,0,0,0,109,106,97,91,81,76,72,65,57,55,49,48,43,41,34,31,26,23,21,17,12,10,6,5,5,5,5,4,4,3,1,1,0,0,0,109,106,97,91,81,76,72,64,57,55,49,48,43,41,34,31,26,23,21,17,12,10,6,5,5,5,5,4,4,3,1,1,0,0,0,109,106,97,91,81,76,72,64,57,55,49,48,43,41,34,31,26,23,21,17,12,10,6,5,5,5,5,4,4,3,1,1,0,0,0
2020,109,98,92,86,81,70,63,55,50,45,41,36,33,29,25,22,19,15,13,11,10,9,7,4,3,1,1,0,0,0,0,0,0,0,0,109,98,92,86,81,70,63,55,50,45,41,36,33,29,25,22,19,15,13,11,10,9,7,4,3,1,1,0,0,0,0,0,0,0,0,109,98,92,86,81,70,63,55,50,45,41,36,33,29,25,22,19,15,13,11,10,9,7,3,3,1,1,0,0,0,0,0,0,0,0,109,98,92,86,81,70,63,55,50,45,41,36,33,29,25,22,19,15,13,11,10,9,7,3,3,1,1,0,0,0,0,0,0,0,0
2021,95,89,82,75,69,66,59,48,39,31,25,19,12,12,9,7,6,4,4,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,95,89,82,74,68,66,59,48,39,31,25,19,12,12,9,7,6,4,4,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,95,89,82,74,68,66,59,48,39,31,25,19,12,12,9,7,6,4,4,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,95,89,82,74,68,66,59,48,39,31,25,19,12,12,9,7,6,4,4,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,115,112,108,105,99,91,84,78,73,69,62,56,47,43,40,32,24,21,16,14,14,12,10,8,5,4,4,2,2,0,0,0,0,0,0,115,112,108,105,99,91,84,78,73,69,62,56,47,43,40,32,24,21,16,14,14,12,10,8,5,4,4,2,2,0,0,0,0,0,0,115,112,108,105,99,91,84,78,72,69,62,56,47,43,40,32,24,21,16,14,14,12,10,8,5,4,4,2,2,0,0,0,0,0,0,115,112,108,105,99,91,84,78,72,69,62,56,47,43,40,32,24,21,16,14,14,12,10,8,5,4,4,2,2,0,0,0,0,0,0
2023,117,113,109,100,93,85,75,69,64,57,47,42,36,29,22,16,15,12,6,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,117,113,109,100,93,85,75,69,64,57,47,42,36,28,22,16,15,10,6,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,117,113,109,100,93,85,75,69,63,57,47,42,36,28,22,16,15,10,6,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,117,113,109,100,93,85,75,69,63,57,47,42,36,28,22,16,15,10,6,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2024,115,108,96,90,82,74,66,60,54,46,44,43,37,33,25,23,16,13,9,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,115,108,96,90,82,74,66,60,54,46,44,43,37,32,25,23,15,12,9,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,115,108,96,90,82,74,66,60,54,46,44,43,37,32,25,23,15,12,9,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,115,108,96,90,82,74,66,60,54,46,44,43,37,32,25,23,15,12,9,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,101,96,87,81,73,65,59,53,48,43,36,34,25,23,19,18,16,15,13,9,7,5,4,3,1,1,1,1,0,0,0,0,0,0,0,101,96,87,81,73,65,59,53,48,43,36,34,25,23,19,18,16,15,13,9,7,5,4,3,1,1,1,1,0,0,0,0,0,0,0,101,96,87,81,73,65,59,52,48,43,36,34,25,23,19,18,16,15,13,9,7,5,4,3,1,1,1,1,0,0,0,0,0,0,0,101,96,87,81,73,65,59,52,48,43,36,34,25,23,19,18,16,15,13,9,7,5,4,3,1,1,1,1,0,0,0,0,0,0,0
